rank,filename,video_id,margin_score,matched_prompt,blur_score,raw_positive_score
655,PROMOTIONAL_OWDIGDyOhcI_F039.jpg,OWDIGDyOhcI,0.0043,"a person smoking a cigarette, cigarette clearly visible",259.9,0.2587
656,PROMOTIONAL_RnL8eDxT7Cg_F014.jpg,RnL8eDxT7Cg,0.0043,"a vape or e-cigarette device, clearly visible",192.0,0.2524
657,PROMOTIONAL_Tl8jMFYa60o_F015.jpg,Tl8jMFYa60o,0.0042,a pouch or sachet of gutka or pan masala with visible branding,352.3,0.2258
658,PROMOTIONAL_eOXk8As-HZk_F020.jpg,eOXk8As-HZk,0.0042,"a can of beer, clearly visible",117.2,0.2302
659,PROMOTIONAL_eDkDQ2sid4o_F003.jpg,eDkDQ2sid4o,0.0041,"a cigar being smoked, clearly visible",185.0,0.2376
660,PROMOTIONAL_ZPkbtIBypb0_F326.jpg,ZPkbtIBypb0,0.0041,"a can of beer, clearly visible",577.7,0.2491
661,PROMOTIONAL_A2GEyAxegRY_F053.jpg,A2GEyAxegRY,0.0040,"a person smoking a cigarette, cigarette clearly visible",176.1,0.2319
662,PROMOTIONAL_qXlhj_LwBNc_F021.jpg,qXlhj_LwBNc,0.0039,"a cigar being smoked, clearly visible",448.9,0.2232
663,PROMOTIONAL_BJpdusGS8Ak_F064.jpg,BJpdusGS8Ak,0.0039,"a glass of beer or wine, clearly visible",358.4,0.2409
664,PROMOTIONAL_tEQISjSXuiE_F096.jpg,tEQISjSXuiE,0.0039,"a person smoking a cigarette, cigarette clearly visible",233.6,0.2443
665,PROMOTIONAL_f5m68k2yyfo_F024.jpg,f5m68k2yyfo,0.0039,"a can of beer, clearly visible",1000.4,0.2503
666,PROMOTIONAL_iEGY45xE5io_F054.jpg,iEGY45xE5io,0.0039,"a cigar being smoked, clearly visible",342.3,0.2231
667,PROMOTIONAL_qXlhj_LwBNc_F084.jpg,qXlhj_LwBNc,0.0038,"a cigar being smoked, clearly visible",447.3,0.2199
668,PROMOTIONAL_OWDIGDyOhcI_F017.jpg,OWDIGDyOhcI,0.0038,"a cigar being smoked, clearly visible",180.4,0.2338
669,PROMOTIONAL_hbQ4dEjaJ6c_F062.jpg,hbQ4dEjaJ6c,0.0038,"a vape or e-cigarette device, clearly visible",263.5,0.2290
670,PROMOTIONAL_DfohsAEWphs_F028.jpg,DfohsAEWphs,0.0038,"a cigar being smoked, clearly visible",289.8,0.2321
671,PROMOTIONAL_i8sQcC6wF1Q_F028.jpg,i8sQcC6wF1Q,0.0038,a pouch or sachet of gutka or pan masala with visible branding,278.9,0.2195
672,PROMOTIONAL_kJofDnUYPhw_F336.jpg,kJofDnUYPhw,0.0038,"a vape or e-cigarette device, clearly visible",159.1,0.2485
673,PROMOTIONAL_4rN1GAFrzi4_F036.jpg,4rN1GAFrzi4,0.0037,"a person smoking a cigarette, cigarette clearly visible",488.8,0.2302
674,PROMOTIONAL_eOXk8As-HZk_F107.jpg,eOXk8As-HZk,0.0037,"a cigar being smoked, clearly visible",106.7,0.2334
675,PROMOTIONAL_kHlPI8FDYNg_F052.jpg,kHlPI8FDYNg,0.0037,"a person smoking a cigarette, cigarette clearly visible",187.3,0.2446
676,PROMOTIONAL_kJofDnUYPhw_F108.jpg,kJofDnUYPhw,0.0037,"a vape or e-cigarette device, clearly visible",228.7,0.2442
677,PROMOTIONAL_AkkChMJv4wA_F036.jpg,AkkChMJv4wA,0.0037,a pouch or sachet of gutka or pan masala with visible branding,133.1,0.2394
678,PROMOTIONAL_JWnkH7vjXTg_F024.jpg,JWnkH7vjXTg,0.0036,"a cigar being smoked, clearly visible",1340.1,0.2398
679,PROMOTIONAL_XxZ91r8k7HY_F044.jpg,XxZ91r8k7HY,0.0036,a pouch or sachet of gutka or pan masala with visible branding,1904.7,0.2257
680,PROMOTIONAL_5mwDEv-TSEk_F033.jpg,5mwDEv-TSEk,0.0036,"a cigar being smoked, clearly visible",329.3,0.2400
681,PROMOTIONAL_WxyusRiyLrA_F030.jpg,WxyusRiyLrA,0.0036,"a can of beer, clearly visible",104.0,0.2265
682,PROMOTIONAL_gN8Ol4w9u6s_F163.jpg,gN8Ol4w9u6s,0.0035,"a can of beer, clearly visible",124.8,0.2354
683,PROMOTIONAL_9VLJyBaIiMQ_F048.jpg,9VLJyBaIiMQ,0.0035,"a cigar being smoked, clearly visible",225.6,0.2494
684,PROMOTIONAL_RnL8eDxT7Cg_F117.jpg,RnL8eDxT7Cg,0.0035,a photo of a cigarette pack,281.7,0.2638
685,PROMOTIONAL_2gK6XVlfdK0_F014.jpg,2gK6XVlfdK0,0.0034,"a person smoking a cigarette, cigarette clearly visible",304.5,0.2247
686,PROMOTIONAL_ehkKKPTZhAA_F006.jpg,ehkKKPTZhAA,0.0034,"a vape or e-cigarette device, clearly visible",159.5,0.2343
687,PROMOTIONAL_4rN1GAFrzi4_F076.jpg,4rN1GAFrzi4,0.0034,"a glass of beer or wine, clearly visible",609.9,0.2391
688,PROMOTIONAL_ymCBZ6xXJkY_F033.jpg,ymCBZ6xXJkY,0.0033,"a vape or e-cigarette device, clearly visible",138.8,0.2438
689,PROMOTIONAL_Tl8jMFYa60o_F021.jpg,Tl8jMFYa60o,0.0033,a pouch or sachet of gutka or pan masala with visible branding,239.4,0.2389
690,PROMOTIONAL_EAnIJkAsP14_F068.jpg,EAnIJkAsP14,0.0033,"a cigar being smoked, clearly visible",102.1,0.2284
691,PROMOTIONAL_AkkChMJv4wA_F030.jpg,AkkChMJv4wA,0.0033,a pouch or sachet of gutka or pan masala with visible branding,126.2,0.2315
692,PROMOTIONAL_XxZ91r8k7HY_F037.jpg,XxZ91r8k7HY,0.0033,"a person smoking a cigarette, cigarette clearly visible",174.7,0.2398
693,PROMOTIONAL_4rN1GAFrzi4_F022.jpg,4rN1GAFrzi4,0.0033,"a person smoking a cigarette, cigarette clearly visible",645.3,0.2315
694,PROMOTIONAL_oWPLQY-tESk_F014.jpg,oWPLQY-tESk,0.0033,"a can of beer, clearly visible",175.7,0.2383
695,PROMOTIONAL_iEGY45xE5io_F055.jpg,iEGY45xE5io,0.0032,"a vape or e-cigarette device, clearly visible",255.7,0.2284
696,PROMOTIONAL_IrEUXOE2JHA_F008.jpg,IrEUXOE2JHA,0.0032,"a vape or e-cigarette device, clearly visible",191.5,0.2343
697,PROMOTIONAL_AMK9MrKAXKw_F006.jpg,AMK9MrKAXKw,0.0032,"a person smoking a cigarette, cigarette clearly visible",271.4,0.2242
698,PROMOTIONAL_tEQISjSXuiE_F057.jpg,tEQISjSXuiE,0.0032,"a person smoking a cigarette, cigarette clearly visible",124.5,0.2348
699,PROMOTIONAL_5mwDEv-TSEk_F015.jpg,5mwDEv-TSEk,0.0032,"a cigar being smoked, clearly visible",295.1,0.2463
700,PROMOTIONAL_7M7oRkAaujg_F047.jpg,7M7oRkAaujg,0.0032,"a cigar being smoked, clearly visible",148.2,0.2436
701,PROMOTIONAL_tEQISjSXuiE_F094.jpg,tEQISjSXuiE,0.0031,"a person smoking a cigarette, cigarette clearly visible",274.0,0.2486
702,PROMOTIONAL_AkkChMJv4wA_F012.jpg,AkkChMJv4wA,0.0031,"a vape or e-cigarette device, clearly visible",156.4,0.2247
703,PROMOTIONAL_5mwDEv-TSEk_F052.jpg,5mwDEv-TSEk,0.0031,"a cigar being smoked, clearly visible",179.1,0.2278
704,PROMOTIONAL_A2GEyAxegRY_F080.jpg,A2GEyAxegRY,0.0031,"a vape or e-cigarette device, clearly visible",151.1,0.2030
705,PROMOTIONAL_V30umsF1l7c_F041.jpg,V30umsF1l7c,0.0031,"a vape or e-cigarette device, clearly visible",251.0,0.2327
706,PROMOTIONAL_oC9BCdJmuZc_F026.jpg,oC9BCdJmuZc,0.0031,"a cigar being smoked, clearly visible",983.4,0.2485
707,PROMOTIONAL_RnL8eDxT7Cg_F084.jpg,RnL8eDxT7Cg,0.0031,"a cigar being smoked, clearly visible",244.7,0.2255
708,PROMOTIONAL_XxZ91r8k7HY_F041.jpg,XxZ91r8k7HY,0.0030,"a person smoking a cigarette, cigarette clearly visible",317.3,0.2120
709,PROMOTIONAL_5mwDEv-TSEk_F072.jpg,5mwDEv-TSEk,0.0030,"a cigar being smoked, clearly visible",310.6,0.2405
710,PROMOTIONAL_-vFLsll_Gpk_F007.jpg,-vFLsll_Gpk,0.0030,"a cigar being smoked, clearly visible",321.0,0.2142
711,PROMOTIONAL_NEkFNbY2ZJU_F047.jpg,NEkFNbY2ZJU,0.0030,"a person smoking a cigarette, cigarette clearly visible",394.8,0.2276
712,PROMOTIONAL_ZjaOdXCXgJw_F011.jpg,ZjaOdXCXgJw,0.0030,"a vape or e-cigarette device, clearly visible",190.4,0.2287
713,PROMOTIONAL_NEkFNbY2ZJU_F049.jpg,NEkFNbY2ZJU,0.0030,"a can of beer, clearly visible",341.3,0.2102
714,PROMOTIONAL_iEGY45xE5io_F002.jpg,iEGY45xE5io,0.0030,"a can of beer, clearly visible",299.6,0.2265
715,PROMOTIONAL_BwlGHrC73tA_F150.jpg,BwlGHrC73tA,0.0030,"a person smoking a cigarette, cigarette clearly visible",127.0,0.2249
716,PROMOTIONAL_hbQ4dEjaJ6c_F011.jpg,hbQ4dEjaJ6c,0.0029,"a vape or e-cigarette device, clearly visible",157.7,0.2310
717,PROMOTIONAL_tEQISjSXuiE_F004.jpg,tEQISjSXuiE,0.0028,"a cigar being smoked, clearly visible",256.4,0.2346
718,PROMOTIONAL_qXlhj_LwBNc_F083.jpg,qXlhj_LwBNc,0.0028,"a cigar being smoked, clearly visible",437.1,0.2210
719,PROMOTIONAL_7VDOruS-i10_F023.jpg,7VDOruS-i10,0.0027,"a vape or e-cigarette device, clearly visible",176.9,0.2348
720,PROMOTIONAL_Cei3cHfhn1w_F025.jpg,Cei3cHfhn1w,0.0027,"a can of beer, clearly visible",104.5,0.2207
721,PROMOTIONAL_4IP3zfr8Tvk_F124.jpg,4IP3zfr8Tvk,0.0026,"a cigar being smoked, clearly visible",109.0,0.2325
722,PROMOTIONAL_EAnIJkAsP14_F029.jpg,EAnIJkAsP14,0.0026,"a cigar being smoked, clearly visible",122.0,0.2494
723,PROMOTIONAL_-KtN-Sz1iMA_F023.jpg,-KtN-Sz1iMA,0.0026,"a glass of beer or wine, clearly visible",151.2,0.2594
724,PROMOTIONAL_kJofDnUYPhw_F202.jpg,kJofDnUYPhw,0.0026,"a cigar being smoked, clearly visible",222.3,0.2464
725,PROMOTIONAL_A2GEyAxegRY_F009.jpg,A2GEyAxegRY,0.0026,"a cigar being smoked, clearly visible",146.7,0.2412
726,PROMOTIONAL_IrEUXOE2JHA_F038.jpg,IrEUXOE2JHA,0.0025,"a vape or e-cigarette device, clearly visible",110.2,0.2453
727,PROMOTIONAL_qXlhj_LwBNc_F047.jpg,qXlhj_LwBNc,0.0025,"a cigar being smoked, clearly visible",103.1,0.2546
728,PROMOTIONAL_cz5n3qm1G8k_F002.jpg,cz5n3qm1G8k,0.0025,"a person smoking a cigarette, cigarette clearly visible",202.8,0.2331
729,PROMOTIONAL_oC9BCdJmuZc_F030.jpg,oC9BCdJmuZc,0.0025,"a cigar being smoked, clearly visible",263.7,0.2321
730,PROMOTIONAL_tEQISjSXuiE_F113.jpg,tEQISjSXuiE,0.0024,"a person smoking a cigarette, cigarette clearly visible",235.8,0.2431
731,PROMOTIONAL_gN8Ol4w9u6s_F018.jpg,gN8Ol4w9u6s,0.0024,"a person smoking a cigarette, cigarette clearly visible",111.1,0.2465
732,PROMOTIONAL_mt4Cf63vFyI_F015.jpg,mt4Cf63vFyI,0.0024,"a vape or e-cigarette device, clearly visible",374.7,0.2262
733,PROMOTIONAL_-vFLsll_Gpk_F008.jpg,-vFLsll_Gpk,0.0024,a pouch or sachet of gutka or pan masala with visible branding,208.2,0.2234
734,PROMOTIONAL_ZPkbtIBypb0_F256.jpg,ZPkbtIBypb0,0.0024,"a vape or e-cigarette device, clearly visible",397.8,0.2332
735,PROMOTIONAL_oC9BCdJmuZc_F043.jpg,oC9BCdJmuZc,0.0024,a pouch or sachet of gutka or pan masala with visible branding,1340.6,0.2281
736,PROMOTIONAL_kJofDnUYPhw_F333.jpg,kJofDnUYPhw,0.0023,"a vape or e-cigarette device, clearly visible",165.9,0.2270
737,PROMOTIONAL_TX5r8OEXhEk_F007.jpg,TX5r8OEXhEk,0.0023,a hookah pipe,164.0,0.2050
738,PROMOTIONAL_ymCBZ6xXJkY_F022.jpg,ymCBZ6xXJkY,0.0023,"a vape or e-cigarette device, clearly visible",205.9,0.2353
739,PROMOTIONAL_7VDOruS-i10_F016.jpg,7VDOruS-i10,0.0023,"a cigar being smoked, clearly visible",491.0,0.2542
740,PROMOTIONAL_kJofDnUYPhw_F164.jpg,kJofDnUYPhw,0.0023,"a vape or e-cigarette device, clearly visible",179.5,0.2410
741,PROMOTIONAL_kJofDnUYPhw_F001.jpg,kJofDnUYPhw,0.0023,"a vape or e-cigarette device, clearly visible",105.7,0.2536
742,PROMOTIONAL_RnL8eDxT7Cg_F029.jpg,RnL8eDxT7Cg,0.0023,"a cigar being smoked, clearly visible",357.2,0.2358
743,PROMOTIONAL_ZPkbtIBypb0_F162.jpg,ZPkbtIBypb0,0.0023,a pouch or sachet of gutka or pan masala with visible branding,378.9,0.2514
744,PROMOTIONAL_OWDIGDyOhcI_F044.jpg,OWDIGDyOhcI,0.0023,"a cigar being smoked, clearly visible",121.6,0.2397
745,PROMOTIONAL_RnL8eDxT7Cg_F026.jpg,RnL8eDxT7Cg,0.0023,"a person smoking a cigarette, cigarette clearly visible",137.4,0.2298
746,PROMOTIONAL_2gK6XVlfdK0_F012.jpg,2gK6XVlfdK0,0.0023,"a person smoking a cigarette, cigarette clearly visible",268.1,0.2365
747,PROMOTIONAL_hbQ4dEjaJ6c_F066.jpg,hbQ4dEjaJ6c,0.0022,"a vape or e-cigarette device, clearly visible",264.3,0.2530
748,PROMOTIONAL_kJofDnUYPhw_F330.jpg,kJofDnUYPhw,0.0022,"a vape or e-cigarette device, clearly visible",184.5,0.2419
749,PROMOTIONAL_S2pF1WuMy2M_F017.jpg,S2pF1WuMy2M,0.0022,"a person smoking a cigarette, cigarette clearly visible",518.7,0.2216
750,PROMOTIONAL_BJpdusGS8Ak_F078.jpg,BJpdusGS8Ak,0.0022,"a glass of beer or wine, clearly visible",521.3,0.2532
751,PROMOTIONAL_ZPkbtIBypb0_F126.jpg,ZPkbtIBypb0,0.0021,"a person smoking a cigarette, cigarette clearly visible",412.0,0.2394
752,PROMOTIONAL_A2GEyAxegRY_F014.jpg,A2GEyAxegRY,0.0021,"a person smoking a cigarette, cigarette clearly visible",139.4,0.2252
753,PROMOTIONAL_4rN1GAFrzi4_F050.jpg,4rN1GAFrzi4,0.0021,"a glass of beer or wine, clearly visible",457.8,0.2315
754,PROMOTIONAL_qXlhj_LwBNc_F037.jpg,qXlhj_LwBNc,0.0020,"a person smoking a cigarette, cigarette clearly visible",188.7,0.2265
755,PROMOTIONAL_EAnIJkAsP14_F048.jpg,EAnIJkAsP14,0.0020,"a cigar being smoked, clearly visible",162.7,0.2216
756,PROMOTIONAL_2hv10KpfgXs_F062.jpg,2hv10KpfgXs,0.0020,"a person smoking a cigarette, cigarette clearly visible",137.4,0.2589
757,PROMOTIONAL_IrEUXOE2JHA_F066.jpg,IrEUXOE2JHA,0.0020,"a cigar being smoked, clearly visible",365.9,0.2166
758,PROMOTIONAL_M98NqbcWdyI_F025.jpg,M98NqbcWdyI,0.0020,"a cigar being smoked, clearly visible",131.9,0.2363
759,PROMOTIONAL_kJofDnUYPhw_F300.jpg,kJofDnUYPhw,0.0020,"a person smoking a cigarette, cigarette clearly visible",101.3,0.2297
760,PROMOTIONAL_hvx16M1Pe9w_F003.jpg,hvx16M1Pe9w,0.0020,"a vape or e-cigarette device, clearly visible",251.8,0.2381
761,PROMOTIONAL_ZPkbtIBypb0_F039.jpg,ZPkbtIBypb0,0.0020,"a can of beer, clearly visible",300.1,0.2655
762,PROMOTIONAL_zNfEfnyxE6c_F017.jpg,zNfEfnyxE6c,0.0020,a pouch or sachet of gutka or pan masala with visible branding,327.7,0.2351
763,PROMOTIONAL_FnULv0U14UY_F047.jpg,FnULv0U14UY,0.0019,"a glass of beer or wine, clearly visible",123.2,0.2181
764,PROMOTIONAL_4rN1GAFrzi4_F015.jpg,4rN1GAFrzi4,0.0019,a pouch or sachet of gutka or pan masala with visible branding,766.2,0.2297
765,PROMOTIONAL_hbQ4dEjaJ6c_F013.jpg,hbQ4dEjaJ6c,0.0019,"a vape or e-cigarette device, clearly visible",148.7,0.2336
766,PROMOTIONAL_BwlGHrC73tA_F117.jpg,BwlGHrC73tA,0.0019,"a person smoking a cigarette, cigarette clearly visible",122.9,0.2497
767,PROMOTIONAL_XxZ91r8k7HY_F025.jpg,XxZ91r8k7HY,0.0019,"a cigar being smoked, clearly visible",366.4,0.2326
768,PROMOTIONAL_AMK9MrKAXKw_F003.jpg,AMK9MrKAXKw,0.0019,"a can of beer, clearly visible",191.3,0.2159
769,PROMOTIONAL_mt4Cf63vFyI_F010.jpg,mt4Cf63vFyI,0.0019,"a can of beer, clearly visible",260.1,0.2079
770,PROMOTIONAL_V30umsF1l7c_F047.jpg,V30umsF1l7c,0.0018,"a can of beer, clearly visible",306.7,0.2193
771,PROMOTIONAL_-KtN-Sz1iMA_F009.jpg,-KtN-Sz1iMA,0.0018,a pouch or sachet of gutka or pan masala with visible branding,834.5,0.2447
772,PROMOTIONAL_BJpdusGS8Ak_F063.jpg,BJpdusGS8Ak,0.0018,a pouch or sachet of gutka or pan masala with visible branding,337.8,0.2369
773,PROMOTIONAL_7M7oRkAaujg_F052.jpg,7M7oRkAaujg,0.0018,"a cigar being smoked, clearly visible",228.7,0.2399
774,PROMOTIONAL_RnL8eDxT7Cg_F034.jpg,RnL8eDxT7Cg,0.0017,"a person smoking a cigarette, cigarette clearly visible",210.0,0.2414
775,PROMOTIONAL_ZPkbtIBypb0_F158.jpg,ZPkbtIBypb0,0.0017,"a person smoking a cigarette, cigarette clearly visible",225.8,0.2193
776,PROMOTIONAL_PkAjo3YgTSw_F025.jpg,PkAjo3YgTSw,0.0017,"a cigar being smoked, clearly visible",225.4,0.2326
777,PROMOTIONAL_o2cFKv3Sb_8_F032.jpg,o2cFKv3Sb_8,0.0017,"a cigar being smoked, clearly visible",187.2,0.2404
778,PROMOTIONAL_BJpdusGS8Ak_F067.jpg,BJpdusGS8Ak,0.0017,"a vape or e-cigarette device, clearly visible",131.1,0.2357
779,PROMOTIONAL_DfohsAEWphs_F011.jpg,DfohsAEWphs,0.0017,"a cigar being smoked, clearly visible",765.8,0.2237
780,PROMOTIONAL_9VLJyBaIiMQ_F038.jpg,9VLJyBaIiMQ,0.0016,"a glass of beer or wine, clearly visible",437.5,0.2375
781,PROMOTIONAL_S2pF1WuMy2M_F049.jpg,S2pF1WuMy2M,0.0016,a pouch or sachet of gutka or pan masala with visible branding,466.6,0.2451
782,PROMOTIONAL_5mwDEv-TSEk_F083.jpg,5mwDEv-TSEk,0.0016,"a person smoking a cigarette, cigarette clearly visible",207.7,0.2223
783,PROMOTIONAL_S2pF1WuMy2M_F040.jpg,S2pF1WuMy2M,0.0016,a pouch or sachet of gutka or pan masala with visible branding,788.6,0.2164
784,PROMOTIONAL_OWDIGDyOhcI_F056.jpg,OWDIGDyOhcI,0.0015,"a cigar being smoked, clearly visible",175.0,0.2520
785,PROMOTIONAL_tEQISjSXuiE_F017.jpg,tEQISjSXuiE,0.0014,"a person smoking a cigarette, cigarette clearly visible",385.8,0.2205
786,PROMOTIONAL_RnL8eDxT7Cg_F118.jpg,RnL8eDxT7Cg,0.0014,a photo of a cigarette pack,281.4,0.2614
787,PROMOTIONAL_tEQISjSXuiE_F093.jpg,tEQISjSXuiE,0.0014,"a cigar being smoked, clearly visible",249.7,0.2468
788,PROMOTIONAL_YU0COqQ9W-A_F019.jpg,YU0COqQ9W-A,0.0014,"a cigar being smoked, clearly visible",107.8,0.2387
789,PROMOTIONAL_N4UF9ezYzp0_F012.jpg,N4UF9ezYzp0,0.0014,"a cigar being smoked, clearly visible",155.5,0.2279
790,PROMOTIONAL_V30umsF1l7c_F039.jpg,V30umsF1l7c,0.0014,"a vape or e-cigarette device, clearly visible",228.7,0.2301
791,PROMOTIONAL_iEGY45xE5io_F053.jpg,iEGY45xE5io,0.0014,"a vape or e-cigarette device, clearly visible",194.9,0.2274
792,PROMOTIONAL_5mwDEv-TSEk_F049.jpg,5mwDEv-TSEk,0.0014,"a person smoking a cigarette, cigarette clearly visible",174.3,0.2253
793,PROMOTIONAL_kJofDnUYPhw_F335.jpg,kJofDnUYPhw,0.0014,"a vape or e-cigarette device, clearly visible",158.6,0.2489
794,PROMOTIONAL_ymCBZ6xXJkY_F091.jpg,ymCBZ6xXJkY,0.0014,a pouch or sachet of gutka or pan masala with visible branding,1037.5,0.2250
795,PROMOTIONAL_NEkFNbY2ZJU_F054.jpg,NEkFNbY2ZJU,0.0013,a pouch or sachet of gutka or pan masala with visible branding,185.3,0.2272
796,PROMOTIONAL_7M7oRkAaujg_F001.jpg,7M7oRkAaujg,0.0013,"a cigar being smoked, clearly visible",429.7,0.2327
797,PROMOTIONAL_5rX-wl7b5Vg_F004.jpg,5rX-wl7b5Vg,0.0013,"a vape or e-cigarette device, clearly visible",188.2,0.2442
798,PROMOTIONAL_M98NqbcWdyI_F017.jpg,M98NqbcWdyI,0.0013,a hookah pipe,189.2,0.2217
799,PROMOTIONAL_qXlhj_LwBNc_F014.jpg,qXlhj_LwBNc,0.0012,"a cigar being smoked, clearly visible",339.6,0.2172
800,PROMOTIONAL_gN8Ol4w9u6s_F140.jpg,gN8Ol4w9u6s,0.0012,"a cigar being smoked, clearly visible",148.5,0.2386
801,PROMOTIONAL_L-bg5RLiOaQ_F024.jpg,L-bg5RLiOaQ,0.0011,"a cigar being smoked, clearly visible",103.0,0.2383
802,PROMOTIONAL_RnL8eDxT7Cg_F061.jpg,RnL8eDxT7Cg,0.0011,"a cigar being smoked, clearly visible",161.5,0.2379
803,PROMOTIONAL_H2qy5DVUOw8_F034.jpg,H2qy5DVUOw8,0.0011,"a cigar being smoked, clearly visible",326.0,0.2262
804,PROMOTIONAL_ZPkbtIBypb0_F252.jpg,ZPkbtIBypb0,0.0011,"a can of beer, clearly visible",382.7,0.2352
805,PROMOTIONAL_ymCBZ6xXJkY_F049.jpg,ymCBZ6xXJkY,0.0010,"a can of beer, clearly visible",331.8,0.2314
806,PROMOTIONAL_4rN1GAFrzi4_F035.jpg,4rN1GAFrzi4,0.0010,"a person smoking a cigarette, cigarette clearly visible",680.4,0.2503
807,PROMOTIONAL_tEQISjSXuiE_F129.jpg,tEQISjSXuiE,0.0010,"a cigar being smoked, clearly visible",112.4,0.2336
808,PROMOTIONAL_BwlGHrC73tA_F194.jpg,BwlGHrC73tA,0.0010,"a cigar being smoked, clearly visible",136.4,0.2252
809,PROMOTIONAL_BJpdusGS8Ak_F046.jpg,BJpdusGS8Ak,0.0009,"a vape or e-cigarette device, clearly visible",320.4,0.2360
810,PROMOTIONAL_V30umsF1l7c_F011.jpg,V30umsF1l7c,0.0009,"a cigar being smoked, clearly visible",532.5,0.2420
811,PROMOTIONAL_5mwDEv-TSEk_F039.jpg,5mwDEv-TSEk,0.0009,"a cigar being smoked, clearly visible",169.6,0.2521
812,PROMOTIONAL_A2GEyAxegRY_F021.jpg,A2GEyAxegRY,0.0008,"a cigar being smoked, clearly visible",149.0,0.2556
813,PROMOTIONAL_M98NqbcWdyI_F026.jpg,M98NqbcWdyI,0.0008,"a person smoking a cigarette, cigarette clearly visible",169.7,0.2399
814,PROMOTIONAL_f5m68k2yyfo_F009.jpg,f5m68k2yyfo,0.0008,"a cigar being smoked, clearly visible",851.6,0.2291
815,PROMOTIONAL_hvx16M1Pe9w_F032.jpg,hvx16M1Pe9w,0.0008,"a person smoking a cigarette, cigarette clearly visible",295.6,0.2417
816,PROMOTIONAL_f5m68k2yyfo_F018.jpg,f5m68k2yyfo,0.0008,"a cigar being smoked, clearly visible",751.2,0.2282
817,PROMOTIONAL_XwgNLyk38sI_F036.jpg,XwgNLyk38sI,0.0008,"a cigar being smoked, clearly visible",147.8,0.2360
818,PROMOTIONAL_N4UF9ezYzp0_F029.jpg,N4UF9ezYzp0,0.0007,"a cigar being smoked, clearly visible",130.7,0.2172
819,PROMOTIONAL_XwgNLyk38sI_F021.jpg,XwgNLyk38sI,0.0007,"a cigar being smoked, clearly visible",117.0,0.2299
820,PROMOTIONAL_M98NqbcWdyI_F010.jpg,M98NqbcWdyI,0.0007,"a vape or e-cigarette device, clearly visible",134.9,0.2221
821,PROMOTIONAL_V30umsF1l7c_F006.jpg,V30umsF1l7c,0.0006,"a vape or e-cigarette device, clearly visible",423.7,0.2280
822,PROMOTIONAL_FnULv0U14UY_F053.jpg,FnULv0U14UY,0.0006,"a cigar being smoked, clearly visible",165.1,0.2404
823,PROMOTIONAL_iN7n_T5Jh54_F016.jpg,iN7n_T5Jh54,0.0006,"a vape or e-cigarette device, clearly visible",133.5,0.2284
824,PROMOTIONAL_7VDOruS-i10_F017.jpg,7VDOruS-i10,0.0006,a pouch or sachet of gutka or pan masala with visible branding,141.4,0.2355
825,PROMOTIONAL_RnL8eDxT7Cg_F116.jpg,RnL8eDxT7Cg,0.0006,a photo of a cigarette pack,217.5,0.2573
826,PROMOTIONAL_kHlPI8FDYNg_F047.jpg,kHlPI8FDYNg,0.0006,"a cigar being smoked, clearly visible",398.6,0.2472
827,PROMOTIONAL_hvx16M1Pe9w_F004.jpg,hvx16M1Pe9w,0.0005,"a vape or e-cigarette device, clearly visible",238.3,0.2334
828,PROMOTIONAL_XxZ91r8k7HY_F040.jpg,XxZ91r8k7HY,0.0005,"a person smoking a cigarette, cigarette clearly visible",408.3,0.2127
829,PROMOTIONAL_kJofDnUYPhw_F340.jpg,kJofDnUYPhw,0.0004,"a vape or e-cigarette device, clearly visible",105.3,0.2579
830,PROMOTIONAL_qXlhj_LwBNc_F068.jpg,qXlhj_LwBNc,0.0004,"a vape or e-cigarette device, clearly visible",112.5,0.2344
831,PROMOTIONAL_gN8Ol4w9u6s_F100.jpg,gN8Ol4w9u6s,0.0004,"a person smoking a cigarette, cigarette clearly visible",148.8,0.2456
832,PROMOTIONAL_RnL8eDxT7Cg_F032.jpg,RnL8eDxT7Cg,0.0004,"a person smoking a cigarette, cigarette clearly visible",178.3,0.2433
833,PROMOTIONAL_BwlGHrC73tA_F078.jpg,BwlGHrC73tA,0.0004,"a vape or e-cigarette device, clearly visible",115.4,0.2385
834,PROMOTIONAL_ehkKKPTZhAA_F009.jpg,ehkKKPTZhAA,0.0004,"a vape or e-cigarette device, clearly visible",173.3,0.2236
835,PROMOTIONAL_BJpdusGS8Ak_F004.jpg,BJpdusGS8Ak,0.0004,"a can of beer, clearly visible",661.2,0.2477
836,PROMOTIONAL_Tl8jMFYa60o_F026.jpg,Tl8jMFYa60o,0.0004,a pouch or sachet of gutka or pan masala with visible branding,298.5,0.2220
837,PROMOTIONAL_ZPkbtIBypb0_F253.jpg,ZPkbtIBypb0,0.0004,"a person smoking a cigarette, cigarette clearly visible",414.5,0.2400
838,PROMOTIONAL_RnL8eDxT7Cg_F075.jpg,RnL8eDxT7Cg,0.0004,"a cigar being smoked, clearly visible",170.9,0.2480
839,PROMOTIONAL_V30umsF1l7c_F022.jpg,V30umsF1l7c,0.0003,a pouch or sachet of gutka or pan masala with visible branding,710.9,0.2310
840,PROMOTIONAL_rIYna5PfdDU_F031.jpg,rIYna5PfdDU,0.0003,"a vape or e-cigarette device, clearly visible",187.4,0.2485
