rank,filename,video_id,margin_score,matched_prompt,blur_score,raw_positive_score
186,PROMOTIONAL_oWPLQY-tESk_F015.jpg,oWPLQY-tESk,0.0286,"a can of beer, clearly visible",154.1,0.2662
187,PROMOTIONAL_kHlPI8FDYNg_F045.jpg,kHlPI8FDYNg,0.0285,"a can of beer, clearly visible",285.8,0.2627
188,PROMOTIONAL_NEkFNbY2ZJU_F059.jpg,NEkFNbY2ZJU,0.0284,a pouch or sachet of gutka or pan masala with visible branding,480.9,0.2975
189,PROMOTIONAL_oC9BCdJmuZc_F045.jpg,oC9BCdJmuZc,0.0284,a pouch or sachet of gutka or pan masala with visible branding,1333.1,0.2560
190,PROMOTIONAL_sxrCjmqRTz0_F058.jpg,sxrCjmqRTz0,0.0284,"a person smoking a cigarette, cigarette clearly visible",163.3,0.2612
191,PROMOTIONAL_ZjaOdXCXgJw_F061.jpg,ZjaOdXCXgJw,0.0284,a pouch or sachet of gutka or pan masala with visible branding,628.2,0.3002
192,PROMOTIONAL_OWDIGDyOhcI_F036.jpg,OWDIGDyOhcI,manual_review_replacement,manually verified during audit,,
193,PROMOTIONAL_DsWP_FrACgM_F021.jpg,DsWP_FrACgM,manual_review_replacement,manually verified during audit,,
194,PROMOTIONAL_ymCBZ6xXJkY_F083.jpg,ymCBZ6xXJkY,0.0280,"a can of beer, clearly visible",277.3,0.2667
195,PROMOTIONAL_FnULv0U14UY_F036.jpg,FnULv0U14UY,0.0279,"a cigar being smoked, clearly visible",133.4,0.2569
196,PROMOTIONAL_rIYna5PfdDU_F026.jpg,rIYna5PfdDU,0.0276,a pouch or sachet of gutka or pan masala with visible branding,289.3,0.2529
197,PROMOTIONAL_iEGY45xE5io_F059.jpg,iEGY45xE5io,manual_review_replacement,manually verified during audit,,
198,PROMOTIONAL_NEkFNbY2ZJU_F058.jpg,NEkFNbY2ZJU,manual_review_replacement,manually verified during audit,,
199,PROMOTIONAL_sxrCjmqRTz0_F015.jpg,sxrCjmqRTz0,manual_review_replacement,manually verified during audit,,
200,PROMOTIONAL_OWDIGDyOhcI_F037.jpg,OWDIGDyOhcI,0.0270,"a cigar being smoked, clearly visible",271.9,0.2770
201,PROMOTIONAL_rIYna5PfdDU_F052.jpg,rIYna5PfdDU,0.0466,"a vape or e-cigarette device, clearly visible",394.2,0.2919
202,PROMOTIONAL_S2pF1WuMy2M_F055.jpg,S2pF1WuMy2M,0.0261,a sachet of chewing tobacco with visible branding,150.5,0.2911
203,PROMOTIONAL_AkkChMJv4wA_F022.jpg,AkkChMJv4wA,0.0250,a pouch or sachet of gutka or pan masala with visible branding,178.3,0.2485
204,PROMOTIONAL_PkAjo3YgTSw_F001.jpg,PkAjo3YgTSw,0.0250,a photo of a cigarette pack,117.9,0.2212
205,PROMOTIONAL_zNfEfnyxE6c_F019.jpg,zNfEfnyxE6c,0.0249,a pouch or sachet of gutka or pan masala with visible branding,667.8,0.2332
206,PROMOTIONAL_iEGY45xE5io_F045.jpg,iEGY45xE5io,0.0248,a sachet of chewing tobacco with visible branding,394.0,0.2568
207,PROMOTIONAL_IrEUXOE2JHA_F084.jpg,IrEUXOE2JHA,0.0234,"a can of beer, clearly visible",162.0,0.2642
208,PROMOTIONAL_9VLJyBaIiMQ_F010.jpg,9VLJyBaIiMQ,0.0233,"a vape or e-cigarette device, clearly visible",165.2,0.2525
209,PROMOTIONAL_PkAjo3YgTSw_F014.jpg,PkAjo3YgTSw,0.0226,a photo of a cigarette pack,430.5,0.2512
210,PROMOTIONAL_2hv10KpfgXs_F029.jpg,2hv10KpfgXs,0.0221,"a cigar being smoked, clearly visible",133.4,0.2550
211,PROMOTIONAL_tEQISjSXuiE_F050.jpg,tEQISjSXuiE,0.0235,"a person smoking a cigarette, cigarette clearly visible",121.2,0.2453
212,PROMOTIONAL_7VDOruS-i10_F040.jpg,7VDOruS-i10,0.0227,"a can of beer, clearly visible",522.3,0.2595
213,PROMOTIONAL_PkAjo3YgTSw_F006.jpg,PkAjo3YgTSw,0.0225,a photo of a cigarette pack,176.4,0.2376
