rank,filename,video_id,margin_score,matched_prompt,blur_score,raw_positive_score
187,PREVENTIVE_V_fSL4xlEdo_F030.jpg,V_fSL4xlEdo,0.0102,"a person smoking a cigarette, cigarette clearly visible",630.1,0.2589
188,PREVENTIVE_wAH0z3cIAL0_F702.jpg,wAH0z3cIAL0,0.0102,"workers manufacturing cigarettes or pan masala in a factory, product visible",1058.5,0.2354
189,PREVENTIVE_D4hCpB5nAx0_F074.jpg,D4hCpB5nAx0,0.0102,"a cigar being smoked, clearly visible",107.9,0.2540
190,PREVENTIVE_T7P-MgQLIPw_F020.jpg,T7P-MgQLIPw,0.0102,"a vape or e-cigarette device, clearly visible",176.9,0.2417
191,PREVENTIVE_LVKLxfNguLw_F024.jpg,LVKLxfNguLw,0.0100,a photo of a cigarette pack,499.7,0.2898
192,PREVENTIVE_qNBCiDWjtEA_F451.jpg,qNBCiDWjtEA,0.0100,"a person smoking a cigarette, cigarette clearly visible",3682.0,0.2453
193,PREVENTIVE_wAH0z3cIAL0_F264.jpg,wAH0z3cIAL0,0.0097,"a person smoking a cigarette, cigarette clearly visible",203.5,0.2226
194,PREVENTIVE_qNBCiDWjtEA_F469.jpg,qNBCiDWjtEA,0.0094,"a vape or e-cigarette device, clearly visible",2212.7,0.2518
195,PREVENTIVE_T7P-MgQLIPw_F023.jpg,T7P-MgQLIPw,0.0094,"a vape or e-cigarette device, clearly visible",661.0,0.2405
196,PREVENTIVE_7M7oRkAaujg_F005.jpg,7M7oRkAaujg,0.0093,"a cigar being smoked, clearly visible",531.5,0.2237
197,PREVENTIVE_wAH0z3cIAL0_F852.jpg,wAH0z3cIAL0,0.0093,"workers manufacturing cigarettes or pan masala in a factory, product visible",376.9,0.2422
198,PREVENTIVE_qNBCiDWjtEA_F784.jpg,qNBCiDWjtEA,0.0091,a pouch or sachet of gutka or pan masala with visible branding,1727.1,0.2145
199,PREVENTIVE_V_fSL4xlEdo_F037.jpg,V_fSL4xlEdo,0.0091,"a vape or e-cigarette device, clearly visible",831.1,0.2519
200,PREVENTIVE_7M7oRkAaujg_F039.jpg,7M7oRkAaujg,0.0090,"a cigar being smoked, clearly visible",174.7,0.2543
201,PREVENTIVE_SC-3td5-pdY_F030.jpg,SC-3td5-pdY,0.0090,"workers manufacturing cigarettes or pan masala in a factory, product visible",269.3,0.2318
202,PREVENTIVE_RTc5NgyiGTs_F043.jpg,RTc5NgyiGTs,0.0088,"a can of beer, clearly visible",1829.5,0.2410
203,PREVENTIVE_T7P-MgQLIPw_F007.jpg,T7P-MgQLIPw,0.0087,a pouch or sachet of gutka or pan masala with visible branding,261.2,0.2224
204,PREVENTIVE_LVKLxfNguLw_F094.jpg,LVKLxfNguLw,0.0084,"a person smoking a cigarette, cigarette clearly visible",178.6,0.2669
205,PREVENTIVE_IHR158IF6YU_F059.jpg,IHR158IF6YU,0.0084,a pouch or sachet of gutka or pan masala with visible branding,1875.3,0.2126
206,PREVENTIVE_wAH0z3cIAL0_F269.jpg,wAH0z3cIAL0,0.0083,"a person smoking a cigarette, cigarette clearly visible",192.1,0.2328
207,PREVENTIVE_D4hCpB5nAx0_F002.jpg,D4hCpB5nAx0,0.0083,"a can of beer, clearly visible",107.0,0.2615
208,PREVENTIVE_qNBCiDWjtEA_F059.jpg,qNBCiDWjtEA,0.0081,"a vape or e-cigarette device, clearly visible",788.4,0.2525
209,PREVENTIVE_qNBCiDWjtEA_F649.jpg,qNBCiDWjtEA,0.0078,a photo of a cigarette pack,1581.3,0.2231
210,PREVENTIVE_qNBCiDWjtEA_F777.jpg,qNBCiDWjtEA,0.0077,a pouch or sachet of gutka or pan masala with visible branding,1422.1,0.2155
211,PREVENTIVE_LVKLxfNguLw_F014.jpg,LVKLxfNguLw,0.0077,a photo of a cigarette pack,140.0,0.2693
212,PREVENTIVE_qNBCiDWjtEA_F470.jpg,qNBCiDWjtEA,0.0076,"a vape or e-cigarette device, clearly visible",2289.1,0.2526
213,PREVENTIVE_IHR158IF6YU_F058.jpg,IHR158IF6YU,0.0076,a pouch or sachet of gutka or pan masala with visible branding,1917.1,0.2098
214,PREVENTIVE_V_fSL4xlEdo_F049.jpg,V_fSL4xlEdo,0.0076,"a person smoking a cigarette, cigarette clearly visible",218.6,0.2330
215,PREVENTIVE_7M7oRkAaujg_F021.jpg,7M7oRkAaujg,0.0075,"a person smoking a cigarette, cigarette clearly visible",156.0,0.2317
216,PREVENTIVE_wAH0z3cIAL0_F026.jpg,wAH0z3cIAL0,0.0074,"a person smoking a cigarette, cigarette clearly visible",831.5,0.2373
217,PREVENTIVE_RTc5NgyiGTs_F126.jpg,RTc5NgyiGTs,0.0074,a pouch or sachet of gutka or pan masala with visible branding,495.4,0.2536
218,PREVENTIVE_V_fSL4xlEdo_F008.jpg,V_fSL4xlEdo,0.0073,"a person smoking a cigarette, cigarette clearly visible",556.1,0.2505
219,PREVENTIVE_IHR158IF6YU_F060.jpg,IHR158IF6YU,0.0073,a pouch or sachet of gutka or pan masala with visible branding,1968.0,0.2118
220,PREVENTIVE_RTc5NgyiGTs_F042.jpg,RTc5NgyiGTs,0.0071,"a can of beer, clearly visible",1441.7,0.2420
221,PREVENTIVE_RTc5NgyiGTs_F074.jpg,RTc5NgyiGTs,0.0071,"workers manufacturing cigarettes or pan masala in a factory, product visible",523.3,0.2369
222,PREVENTIVE_qNBCiDWjtEA_F015.jpg,qNBCiDWjtEA,0.0071,a photo of a cigarette pack,288.3,0.2882
223,PREVENTIVE_qNBCiDWjtEA_F175.jpg,qNBCiDWjtEA,0.0071,"a vape or e-cigarette device, clearly visible",272.5,0.2582
224,PREVENTIVE_uWimehBOIHM_F027.jpg,uWimehBOIHM,0.0070,"a person smoking a cigarette, cigarette clearly visible",349.5,0.2309
225,PREVENTIVE_l8K_f4DVvVc_F018.jpg,l8K_f4DVvVc,0.0070,"a cigar being smoked, clearly visible",275.8,0.2419
226,PREVENTIVE_TX5r8OEXhEk_F010.jpg,TX5r8OEXhEk,0.0068,"a cigar being smoked, clearly visible",210.6,0.2249
227,PREVENTIVE_RTc5NgyiGTs_F117.jpg,RTc5NgyiGTs,0.0068,"a can of beer, clearly visible",1396.4,0.2529
228,PREVENTIVE_7M7oRkAaujg_F010.jpg,7M7oRkAaujg,0.0067,"a cigar being smoked, clearly visible",369.0,0.2411
229,PREVENTIVE_RTc5NgyiGTs_F136.jpg,RTc5NgyiGTs,0.0066,"workers manufacturing cigarettes or pan masala in a factory, product visible",1790.6,0.2424
230,PREVENTIVE_LVKLxfNguLw_F092.jpg,LVKLxfNguLw,0.0065,"a person smoking a cigarette, cigarette clearly visible",219.1,0.2569
231,PREVENTIVE_RTc5NgyiGTs_F116.jpg,RTc5NgyiGTs,0.0062,"a can of beer, clearly visible",2431.4,0.2371
232,PREVENTIVE_TX5r8OEXhEk_F003.jpg,TX5r8OEXhEk,0.0062,a hookah pipe,125.0,0.2377
233,PREVENTIVE_NSbzJ63aYT4_F004.jpg,NSbzJ63aYT4,0.0062,"a person smoking a cigarette, cigarette clearly visible",171.5,0.2312
234,PREVENTIVE_IHR158IF6YU_F006.jpg,IHR158IF6YU,0.0062,"workers manufacturing cigarettes or pan masala in a factory, product visible",371.5,0.2244
235,PREVENTIVE_T7P-MgQLIPw_F026.jpg,T7P-MgQLIPw,0.0061,"a person smoking a cigarette, cigarette clearly visible",423.0,0.2344
236,PREVENTIVE_xM2Qcp4ke9k_F007.jpg,xM2Qcp4ke9k,0.0057,"a person smoking a cigarette, cigarette clearly visible",445.1,0.2433
237,PREVENTIVE_wAH0z3cIAL0_F220.jpg,wAH0z3cIAL0,0.0057,"a cigar being smoked, clearly visible",202.8,0.2315
238,PREVENTIVE_wAH0z3cIAL0_F272.jpg,wAH0z3cIAL0,0.0056,"a person smoking a cigarette, cigarette clearly visible",283.5,0.2244
239,PREVENTIVE_D4hCpB5nAx0_F001.jpg,D4hCpB5nAx0,0.0056,"a can of beer, clearly visible",140.4,0.2573
240,PREVENTIVE_IHR158IF6YU_F055.jpg,IHR158IF6YU,0.0055,a pouch or sachet of gutka or pan masala with visible branding,1779.2,0.2157
241,PREVENTIVE_TX5r8OEXhEk_F011.jpg,TX5r8OEXhEk,0.0053,"a cigar being smoked, clearly visible",573.3,0.2373
242,PREVENTIVE_8WQQLDuEJMc_F015.jpg,8WQQLDuEJMc,0.0053,"a cigar being smoked, clearly visible",242.5,0.2425
243,PREVENTIVE_V_fSL4xlEdo_F019.jpg,V_fSL4xlEdo,0.0052,"a vape or e-cigarette device, clearly visible",519.9,0.2443
244,PREVENTIVE_qNBCiDWjtEA_F455.jpg,qNBCiDWjtEA,0.0052,"a person smoking a cigarette, cigarette clearly visible",3237.7,0.2502
245,PREVENTIVE_V_fSL4xlEdo_F044.jpg,V_fSL4xlEdo,0.0050,a hookah pipe,551.6,0.2327
246,PREVENTIVE_wAH0z3cIAL0_F714.jpg,wAH0z3cIAL0,0.0050,"workers manufacturing cigarettes or pan masala in a factory, product visible",1425.5,0.2345
247,PREVENTIVE_qNBCiDWjtEA_F120.jpg,qNBCiDWjtEA,0.0049,"a person smoking a cigarette, cigarette clearly visible",975.0,0.2382
248,PREVENTIVE_RTc5NgyiGTs_F160.jpg,RTc5NgyiGTs,0.0049,"a glass of beer or wine, clearly visible",3586.5,0.2351
249,PREVENTIVE_RTc5NgyiGTs_F121.jpg,RTc5NgyiGTs,0.0049,"a can of beer, clearly visible",2607.3,0.2335
250,PREVENTIVE_wAH0z3cIAL0_F938.jpg,wAH0z3cIAL0,0.0048,"a person smoking a cigarette, cigarette clearly visible",1089.8,0.2346
251,PREVENTIVE_NSbzJ63aYT4_F001.jpg,NSbzJ63aYT4,0.0048,"a cigar being smoked, clearly visible",253.6,0.2489
252,PREVENTIVE_LVKLxfNguLw_F071.jpg,LVKLxfNguLw,0.0048,"a person smoking a cigarette, cigarette clearly visible",156.0,0.2491
253,PREVENTIVE_IHR158IF6YU_F016.jpg,IHR158IF6YU,0.0046,"a person smoking a cigarette, cigarette clearly visible",180.3,0.2289
254,PREVENTIVE_l8K_f4DVvVc_F012.jpg,l8K_f4DVvVc,0.0046,a photo of a cigarette pack,200.4,0.2355
255,PREVENTIVE_wAH0z3cIAL0_F924.jpg,wAH0z3cIAL0,0.0046,"a person smoking a cigarette, cigarette clearly visible",1437.3,0.2309
256,PREVENTIVE_wAH0z3cIAL0_F262.jpg,wAH0z3cIAL0,0.0044,"a person smoking a cigarette, cigarette clearly visible",242.8,0.2431
257,PREVENTIVE_l8K_f4DVvVc_F032.jpg,l8K_f4DVvVc,0.0042,"a vape or e-cigarette device, clearly visible",117.1,0.2588
258,PREVENTIVE_RTc5NgyiGTs_F131.jpg,RTc5NgyiGTs,0.0040,"workers manufacturing cigarettes or pan masala in a factory, product visible",1652.0,0.2515
259,PREVENTIVE_wAH0z3cIAL0_F263.jpg,wAH0z3cIAL0,0.0040,"a person smoking a cigarette, cigarette clearly visible",220.9,0.2369
260,PREVENTIVE_V_fSL4xlEdo_F007.jpg,V_fSL4xlEdo,0.0040,a pouch or sachet of gutka or pan masala with visible branding,556.8,0.2470
261,PREVENTIVE_qNBCiDWjtEA_F453.jpg,qNBCiDWjtEA,0.0040,"a person smoking a cigarette, cigarette clearly visible",2984.3,0.2463
262,PREVENTIVE_wAH0z3cIAL0_F266.jpg,wAH0z3cIAL0,0.0038,"a person smoking a cigarette, cigarette clearly visible",191.3,0.2433
263,PREVENTIVE_7M7oRkAaujg_F044.jpg,7M7oRkAaujg,0.0037,"a person smoking a cigarette, cigarette clearly visible",157.2,0.2465
264,PREVENTIVE_qNBCiDWjtEA_F118.jpg,qNBCiDWjtEA,0.0035,"a person smoking a cigarette, cigarette clearly visible",869.3,0.2296
265,PREVENTIVE_wAH0z3cIAL0_F937.jpg,wAH0z3cIAL0,0.0034,"a person smoking a cigarette, cigarette clearly visible",1091.1,0.2366
266,PREVENTIVE_T7P-MgQLIPw_F036.jpg,T7P-MgQLIPw,0.0032,"a vape or e-cigarette device, clearly visible",998.1,0.2540
267,PREVENTIVE_qNBCiDWjtEA_F114.jpg,qNBCiDWjtEA,0.0031,"a person smoking a cigarette, cigarette clearly visible",403.5,0.2309
268,PREVENTIVE_l8K_f4DVvVc_F031.jpg,l8K_f4DVvVc,0.0031,"a vape or e-cigarette device, clearly visible",128.9,0.2704
269,PREVENTIVE_qNBCiDWjtEA_F243.jpg,qNBCiDWjtEA,0.0030,"a vape or e-cigarette device, clearly visible",377.3,0.2530
270,PREVENTIVE_T7P-MgQLIPw_F003.jpg,T7P-MgQLIPw,0.0030,"workers manufacturing cigarettes or pan masala in a factory, product visible",198.8,0.2276
271,PREVENTIVE_D4hCpB5nAx0_F073.jpg,D4hCpB5nAx0,0.0029,"a cigar being smoked, clearly visible",106.0,0.2460
272,PREVENTIVE_LVKLxfNguLw_F088.jpg,LVKLxfNguLw,0.0029,"a person smoking a cigarette, cigarette clearly visible",498.2,0.2473
273,PREVENTIVE_LVKLxfNguLw_F090.jpg,LVKLxfNguLw,0.0028,"a person smoking a cigarette, cigarette clearly visible",197.1,0.2577
274,PREVENTIVE_wAH0z3cIAL0_F708.jpg,wAH0z3cIAL0,0.0028,"workers manufacturing cigarettes or pan masala in a factory, product visible",529.2,0.2272
275,PREVENTIVE_LVKLxfNguLw_F093.jpg,LVKLxfNguLw,0.0028,"a person smoking a cigarette, cigarette clearly visible",171.2,0.2581
276,PREVENTIVE_V_fSL4xlEdo_F010.jpg,V_fSL4xlEdo,0.0025,"a vape or e-cigarette device, clearly visible",421.9,0.2260
277,PREVENTIVE_TX5r8OEXhEk_F007.jpg,TX5r8OEXhEk,0.0023,a hookah pipe,164.0,0.2050
278,PREVENTIVE_V_fSL4xlEdo_F021.jpg,V_fSL4xlEdo,0.0020,"a vape or e-cigarette device, clearly visible",242.5,0.2175
279,PREVENTIVE_ZDTWVDRbgQc_F033.jpg,ZDTWVDRbgQc,0.0020,"a person smoking a cigarette, cigarette clearly visible",210.7,0.2310
280,PREVENTIVE_SC-3td5-pdY_F029.jpg,SC-3td5-pdY,0.0020,"workers manufacturing cigarettes or pan masala in a factory, product visible",270.3,0.2195
281,PREVENTIVE_wAH0z3cIAL0_F109.jpg,wAH0z3cIAL0,0.0019,"a person smoking a cigarette, cigarette clearly visible",713.4,0.2416
282,PREVENTIVE_l8K_f4DVvVc_F034.jpg,l8K_f4DVvVc,0.0019,"a vape or e-cigarette device, clearly visible",115.9,0.2594
283,PREVENTIVE_IHR158IF6YU_F028.jpg,IHR158IF6YU,0.0019,"a person smoking a cigarette, cigarette clearly visible",189.8,0.2442
284,PREVENTIVE_wAH0z3cIAL0_F116.jpg,wAH0z3cIAL0,0.0018,"a cigar being smoked, clearly visible",246.4,0.2313
285,PREVENTIVE_7M7oRkAaujg_F052.jpg,7M7oRkAaujg,0.0018,"a cigar being smoked, clearly visible",228.7,0.2399
286,PREVENTIVE_qNBCiDWjtEA_F016.jpg,qNBCiDWjtEA,0.0018,"a person smoking a cigarette, cigarette clearly visible",476.4,0.2161
287,PREVENTIVE_qNBCiDWjtEA_F653.jpg,qNBCiDWjtEA,0.0017,a sachet of chewing tobacco with visible branding,2037.6,0.2065
288,PREVENTIVE_qNBCiDWjtEA_F464.jpg,qNBCiDWjtEA,0.0017,"a vape or e-cigarette device, clearly visible",2550.3,0.2515
289,PREVENTIVE_wAH0z3cIAL0_F926.jpg,wAH0z3cIAL0,0.0017,"a person smoking a cigarette, cigarette clearly visible",2044.6,0.2257
290,PREVENTIVE_qNBCiDWjtEA_F665.jpg,qNBCiDWjtEA,0.0016,a sachet of chewing tobacco with visible branding,2567.0,0.2031
291,PREVENTIVE_RTc5NgyiGTs_F070.jpg,RTc5NgyiGTs,0.0014,"a person smoking a cigarette, cigarette clearly visible",452.6,0.2537
292,PREVENTIVE_wAH0z3cIAL0_F936.jpg,wAH0z3cIAL0,0.0014,"a person smoking a cigarette, cigarette clearly visible",1059.8,0.2448
293,PREVENTIVE_IHR158IF6YU_F007.jpg,IHR158IF6YU,0.0014,"a person smoking a cigarette, cigarette clearly visible",224.3,0.2280
294,PREVENTIVE_wAH0z3cIAL0_F968.jpg,wAH0z3cIAL0,0.0014,"a person smoking a cigarette, cigarette clearly visible",2596.7,0.2268
295,PREVENTIVE_T7P-MgQLIPw_F022.jpg,T7P-MgQLIPw,0.0014,"a vape or e-cigarette device, clearly visible",652.1,0.2432
296,PREVENTIVE_LVKLxfNguLw_F079.jpg,LVKLxfNguLw,0.0014,"a person smoking a cigarette, cigarette clearly visible",219.8,0.2349
297,PREVENTIVE_wAH0z3cIAL0_F013.jpg,wAH0z3cIAL0,0.0013,"a cigar being smoked, clearly visible",453.4,0.2536
298,PREVENTIVE_T7P-MgQLIPw_F037.jpg,T7P-MgQLIPw,0.0013,"workers manufacturing cigarettes or pan masala in a factory, product visible",1117.5,0.2322
299,PREVENTIVE_7M7oRkAaujg_F001.jpg,7M7oRkAaujg,0.0013,"a cigar being smoked, clearly visible",429.7,0.2327
300,PREVENTIVE_qNBCiDWjtEA_F698.jpg,qNBCiDWjtEA,0.0013,"a person smoking a cigarette, cigarette clearly visible",422.5,0.2381
301,PREVENTIVE_xM2Qcp4ke9k_F004.jpg,xM2Qcp4ke9k,0.0013,"a person smoking a cigarette, cigarette clearly visible",178.0,0.2429
302,PREVENTIVE_IHR158IF6YU_F053.jpg,IHR158IF6YU,0.0011,a pouch or sachet of gutka or pan masala with visible branding,1324.5,0.2119
303,PREVENTIVE_uWimehBOIHM_F033.jpg,uWimehBOIHM,0.0011,"a cigar being smoked, clearly visible",128.0,0.2621
304,PREVENTIVE_wAH0z3cIAL0_F581.jpg,wAH0z3cIAL0,0.0011,"a person smoking a cigarette, cigarette clearly visible",1122.3,0.2398
305,PREVENTIVE_qNBCiDWjtEA_F061.jpg,qNBCiDWjtEA,0.0010,"a vape or e-cigarette device, clearly visible",1236.4,0.2320
306,PREVENTIVE_RTc5NgyiGTs_F078.jpg,RTc5NgyiGTs,0.0008,"workers manufacturing cigarettes or pan masala in a factory, product visible",526.5,0.2654
307,PREVENTIVE_wAH0z3cIAL0_F602.jpg,wAH0z3cIAL0,0.0008,"a person smoking a cigarette, cigarette clearly visible",158.4,0.2590
308,PREVENTIVE_ZDTWVDRbgQc_F013.jpg,ZDTWVDRbgQc,0.0008,"workers manufacturing cigarettes or pan masala in a factory, product visible",162.7,0.2235
309,PREVENTIVE_qNBCiDWjtEA_F058.jpg,qNBCiDWjtEA,0.0008,"a vape or e-cigarette device, clearly visible",713.1,0.2572
310,PREVENTIVE_7M7oRkAaujg_F038.jpg,7M7oRkAaujg,0.0007,"a cigar being smoked, clearly visible",142.1,0.2517
311,PREVENTIVE_IHR158IF6YU_F023.jpg,IHR158IF6YU,0.0006,"a cigar being smoked, clearly visible",241.0,0.2336
312,PREVENTIVE_LVKLxfNguLw_F070.jpg,LVKLxfNguLw,0.0006,"a person smoking a cigarette, cigarette clearly visible",222.8,0.2409
313,PREVENTIVE_wAH0z3cIAL0_F927.jpg,wAH0z3cIAL0,0.0006,"a cigar being smoked, clearly visible",1813.2,0.2225
314,PREVENTIVE_l8K_f4DVvVc_F019.jpg,l8K_f4DVvVc,0.0006,"a vape or e-cigarette device, clearly visible",227.9,0.2344
315,PREVENTIVE_RTc5NgyiGTs_F012.jpg,RTc5NgyiGTs,0.0005,"workers manufacturing cigarettes or pan masala in a factory, product visible",1732.9,0.2284
316,PREVENTIVE_V_fSL4xlEdo_F043.jpg,V_fSL4xlEdo,0.0005,"a vape or e-cigarette device, clearly visible",469.8,0.2377
317,PREVENTIVE_NSbzJ63aYT4_F012.jpg,NSbzJ63aYT4,0.0005,"a vape or e-cigarette device, clearly visible",227.5,0.2245
318,PREVENTIVE_wAH0z3cIAL0_F851.jpg,wAH0z3cIAL0,0.0003,a pouch or sachet of gutka or pan masala with visible branding,937.4,0.2339
319,PREVENTIVE_ZDTWVDRbgQc_F052.jpg,ZDTWVDRbgQc,0.0003,"workers manufacturing cigarettes or pan masala in a factory, product visible",399.9,0.2217
320,PREVENTIVE_7M7oRkAaujg_F029.jpg,7M7oRkAaujg,0.0002,"a cigar being smoked, clearly visible",626.9,0.2467
321,PREVENTIVE_T7P-MgQLIPw_F033.jpg,T7P-MgQLIPw,0.0002,"a vape or e-cigarette device, clearly visible",725.9,0.2376
322,PREVENTIVE_qNBCiDWjtEA_F031.jpg,qNBCiDWjtEA,0.0000,"a vape or e-cigarette device, clearly visible",1264.4,0.2446
323,PREVENTIVE_wAH0z3cIAL0_F675.jpg,wAH0z3cIAL0,-0.0000,"workers manufacturing cigarettes or pan masala in a factory, product visible",330.2,0.2471
324,PREVENTIVE_T7P-MgQLIPw_F021.jpg,T7P-MgQLIPw,-0.0000,"a vape or e-cigarette device, clearly visible",593.6,0.2255
325,PREVENTIVE_V_fSL4xlEdo_F018.jpg,V_fSL4xlEdo,-0.0001,"a vape or e-cigarette device, clearly visible",254.7,0.2113
326,PREVENTIVE_V_fSL4xlEdo_F001.jpg,V_fSL4xlEdo,-0.0002,"a person smoking a cigarette, cigarette clearly visible",198.6,0.2431
327,PREVENTIVE_qNBCiDWjtEA_F456.jpg,qNBCiDWjtEA,-0.0003,"a person smoking a cigarette, cigarette clearly visible",3279.8,0.2466
328,PREVENTIVE_RTc5NgyiGTs_F025.jpg,RTc5NgyiGTs,-0.0003,"a can of beer, clearly visible",121.8,0.2158
329,PREVENTIVE_RTc5NgyiGTs_F064.jpg,RTc5NgyiGTs,-0.0004,"workers manufacturing cigarettes or pan masala in a factory, product visible",464.5,0.2415
330,PREVENTIVE_xM2Qcp4ke9k_F005.jpg,xM2Qcp4ke9k,-0.0004,"a person smoking a cigarette, cigarette clearly visible",244.8,0.2438
331,PREVENTIVE_wAH0z3cIAL0_F633.jpg,wAH0z3cIAL0,-0.0006,"a person smoking a cigarette, cigarette clearly visible",806.4,0.2477
332,PREVENTIVE_TX5r8OEXhEk_F013.jpg,TX5r8OEXhEk,-0.0006,"a cigar being smoked, clearly visible",391.1,0.2109
333,PREVENTIVE_IHR158IF6YU_F027.jpg,IHR158IF6YU,-0.0008,"a person smoking a cigarette, cigarette clearly visible",185.9,0.2400
334,PREVENTIVE_LVKLxfNguLw_F085.jpg,LVKLxfNguLw,-0.0008,"a person smoking a cigarette, cigarette clearly visible",102.9,0.2535
335,PREVENTIVE_7M7oRkAaujg_F023.jpg,7M7oRkAaujg,-0.0010,"a cigar being smoked, clearly visible",497.0,0.2291
336,PREVENTIVE_RTc5NgyiGTs_F076.jpg,RTc5NgyiGTs,-0.0012,"workers manufacturing cigarettes or pan masala in a factory, product visible",269.7,0.2421
337,PREVENTIVE_wAH0z3cIAL0_F578.jpg,wAH0z3cIAL0,-0.0012,"a person smoking a cigarette, cigarette clearly visible",1104.2,0.2358
338,PREVENTIVE_qNBCiDWjtEA_F463.jpg,qNBCiDWjtEA,-0.0012,"a vape or e-cigarette device, clearly visible",2935.2,0.2440
339,PREVENTIVE_V_fSL4xlEdo_F014.jpg,V_fSL4xlEdo,-0.0014,"a person smoking a cigarette, cigarette clearly visible",198.0,0.2324
340,PREVENTIVE_qNBCiDWjtEA_F468.jpg,qNBCiDWjtEA,-0.0014,"a vape or e-cigarette device, clearly visible",2238.9,0.2570
341,PREVENTIVE_qNBCiDWjtEA_F117.jpg,qNBCiDWjtEA,-0.0014,"a person smoking a cigarette, cigarette clearly visible",835.1,0.2271
342,PREVENTIVE_qNBCiDWjtEA_F748.jpg,qNBCiDWjtEA,-0.0015,"a vape or e-cigarette device, clearly visible",1342.9,0.1991
343,PREVENTIVE_RTc5NgyiGTs_F122.jpg,RTc5NgyiGTs,-0.0015,"a can of beer, clearly visible",1354.3,0.2351
344,PREVENTIVE_wAH0z3cIAL0_F111.jpg,wAH0z3cIAL0,-0.0015,"a person smoking a cigarette, cigarette clearly visible",692.2,0.2393
345,PREVENTIVE_l8K_f4DVvVc_F026.jpg,l8K_f4DVvVc,-0.0016,"workers manufacturing cigarettes or pan masala in a factory, product visible",110.3,0.2263
346,PREVENTIVE_wAH0z3cIAL0_F265.jpg,wAH0z3cIAL0,-0.0017,"a person smoking a cigarette, cigarette clearly visible",189.6,0.2266
347,PREVENTIVE_wAH0z3cIAL0_F015.jpg,wAH0z3cIAL0,-0.0018,"workers manufacturing cigarettes or pan masala in a factory, product visible",533.5,0.2378
348,PREVENTIVE_RTc5NgyiGTs_F104.jpg,RTc5NgyiGTs,-0.0018,"a can of beer, clearly visible",1141.7,0.2521
349,PREVENTIVE_wAH0z3cIAL0_F114.jpg,wAH0z3cIAL0,-0.0018,"a person smoking a cigarette, cigarette clearly visible",521.7,0.2269
350,PREVENTIVE_uWimehBOIHM_F016.jpg,uWimehBOIHM,-0.0018,"a vape or e-cigarette device, clearly visible",268.3,0.2253
351,PREVENTIVE_7M7oRkAaujg_F025.jpg,7M7oRkAaujg,-0.0018,"a cigar being smoked, clearly visible",314.9,0.2348
352,PREVENTIVE_8WQQLDuEJMc_F027.jpg,8WQQLDuEJMc,-0.0019,"a vape or e-cigarette device, clearly visible",103.5,0.2066
353,PREVENTIVE_qNBCiDWjtEA_F103.jpg,qNBCiDWjtEA,-0.0020,"a person smoking a cigarette, cigarette clearly visible",443.6,0.2253
354,PREVENTIVE_SC-3td5-pdY_F001.jpg,SC-3td5-pdY,-0.0020,"a vape or e-cigarette device, clearly visible",1292.3,0.2669
355,PREVENTIVE_wAH0z3cIAL0_F674.jpg,wAH0z3cIAL0,-0.0021,"workers manufacturing cigarettes or pan masala in a factory, product visible",357.5,0.2433
356,PREVENTIVE_7M7oRkAaujg_F030.jpg,7M7oRkAaujg,-0.0021,"a person smoking a cigarette, cigarette clearly visible",202.1,0.2231
357,PREVENTIVE_ZDTWVDRbgQc_F053.jpg,ZDTWVDRbgQc,-0.0023,a pouch or sachet of gutka or pan masala with visible branding,426.3,0.2235
358,PREVENTIVE_wAH0z3cIAL0_F118.jpg,wAH0z3cIAL0,-0.0023,"workers manufacturing cigarettes or pan masala in a factory, product visible",446.4,0.2529
359,PREVENTIVE_wAH0z3cIAL0_F679.jpg,wAH0z3cIAL0,-0.0024,"workers manufacturing cigarettes or pan masala in a factory, product visible",243.8,0.2540
360,PREVENTIVE_qNBCiDWjtEA_F166.jpg,qNBCiDWjtEA,-0.0024,"a person smoking a cigarette, cigarette clearly visible",373.3,0.2285
361,PREVENTIVE_qNBCiDWjtEA_F115.jpg,qNBCiDWjtEA,-0.0024,"a person smoking a cigarette, cigarette clearly visible",396.1,0.2373
362,PREVENTIVE_wAH0z3cIAL0_F010.jpg,wAH0z3cIAL0,-0.0024,"a can of beer, clearly visible",129.5,0.2333
363,PREVENTIVE_qNBCiDWjtEA_F070.jpg,qNBCiDWjtEA,-0.0025,"tobacco leaves or raw tobacco, clearly visible",681.8,0.2584
364,PREVENTIVE_D4hCpB5nAx0_F072.jpg,D4hCpB5nAx0,-0.0026,"a cigar being smoked, clearly visible",103.1,0.2527
365,PREVENTIVE_LVKLxfNguLw_F022.jpg,LVKLxfNguLw,-0.0026,"a person smoking a cigarette, cigarette clearly visible",202.7,0.2337
366,PREVENTIVE_wAH0z3cIAL0_F934.jpg,wAH0z3cIAL0,-0.0027,"a person smoking a cigarette, cigarette clearly visible",1087.6,0.2276
367,PREVENTIVE_IHR158IF6YU_F051.jpg,IHR158IF6YU,-0.0027,"a person smoking a cigarette, cigarette clearly visible",131.4,0.2275
368,PREVENTIVE_qNBCiDWjtEA_F668.jpg,qNBCiDWjtEA,-0.0027,a sachet of chewing tobacco with visible branding,2348.6,0.1963
369,PREVENTIVE_LVKLxfNguLw_F018.jpg,LVKLxfNguLw,-0.0027,"a person smoking a cigarette, cigarette clearly visible",325.8,0.2450
